date,store_nbr,transactions
20130205,35,636
20130205,37,1412
20130205,38,1472
20130205,39,1414
20130205,4,1417
20130205,40,1151
20130205,41,763
20130205,43,1065
20130205,44,3568
20130205,45,3253
20130205,46,3481
20130205,47,3509
20130205,48,2734
20130205,49,1727
20130205,5,1524
20130205,50,2628
20130205,51,1551
20130205,54,847
20130205,6,1538
20130205,7,1635
20130205,8,2624
20130205,9,2276
20130206,1,1853
20130206,10,1186
20130206,11,2465
20130206,12,1171
20130206,13,855
20130206,14,1546
20130206,15,1225
20130206,16,877
20130206,17,1122
20130206,18,1257
20130206,19,1252
20130206,2,1905
20130206,23,1204
20130206,24,2532
20130206,25,1047
20130206,26,773
20130206,27,1084
20130206,28,699
20130206,3,2984
20130206,30,711
20130206,31,1050
20130206,32,616
20130206,33,1058
20130206,34,2375
20130206,35,609
20130206,37,1529
20130206,38,1634
20130206,39,1284
20130206,4,1419
20130206,40,955
20130206,41,760
20130206,43,1141
20130206,44,3941
20130206,45,3214
20130206,46,3213
20130206,47,3583
20130206,48,2719
20130206,49,1668
20130206,5,1592
20130206,50,2480
20130206,51,1733
20130206,54,738
20130206,6,1659
20130206,7,1723
20130206,8,2814
20130206,9,2036
20130207,1,1727
20130207,10,1122
20130207,11,2454
20130207,12,1143
20130207,13,920
20130207,14,1556
20130207,15,1261
20130207,16,911
20130207,17,1156
20130207,18,1318
20130207,19,1114
20130207,2,1827
20130207,23,1159
20130207,24,2292
20130207,25,1121
20130207,26,697
20130207,27,955
20130207,28,776
20130207,3,2763
20130207,30,661
20130207,31,1178
20130207,32,689
20130207,33,1028
20130207,34,2579
20130207,35,693
20130207,37,1485
20130207,38,1404
20130207,39,1472
20130207,4,1294
20130207,40,955
20130207,41,736
20130207,43,1151
20130207,44,3678
20130207,45,2905
20130207,46,3189
20130207,47,3246
20130207,48,2578
20130207,49,1707
20130207,5,1409
20130207,50,2383
20130207,51,1498
20130207,54,757
20130207,6,1460
20130207,7,1589
20130207,8,2595
20130207,9,2198
20130208,1,1878
20130208,10,1098
20130208,11,2448
20130208,12,1184
20130208,13,890
20130208,14,1461
20130208,15,1261
20130208,16,938
20130208,17,1117
20130208,18,1157
20130208,19,1364
20130208,2,1994
20130208,23,1357
20130208,24,2721
20130208,25,1835
20130208,26,805
20130208,27,1031
20130208,28,759
20130208,3,2919
20130208,30,736
20130208,31,1128
20130208,32,701
20130208,33,1004
20130208,34,2878
20130208,35,891
20130208,37,1669
20130208,38,1863
20130208,39,1561
20130208,4,1496
20130208,40,995
20130208,41,825
20130208,43,1618
20130208,44,4006
20130208,45,3528
20130208,46,3456
20130208,47,3600
20130208,48,2828
20130208,49,1913
20130208,5,1593
20130208,50,2449
20130208,51,1836
20130208,54,865
20130208,6,1609
20130208,7,1719
20130208,8,2811
20130208,9,1931
20130209,1,1104
20130209,10,1363
20130209,11,2770
20130209,12,1427
20130209,13,1278
20130209,14,2040
20130209,15,1387
20130209,16,1290
20130209,17,1387
20130209,18,1004
20130209,19,1766
20130209,2,1904
20130209,23,1377
20130209,24,2460
20130209,25,3091
20130209,26,1057
20130209,27,1382
20130209,28,1132
20130209,3,3176
20130209,30,717
20130209,31,1492
20130209,32,904
20130209,33,1238
20130209,34,3181
20130209,35,1347
20130209,37,1593
20130209,38,2379
20130209,39,1988
20130209,4,1485
20130209,40,1153
20130209,41,1094
20130209,43,1465
20130209,44,4133
20130209,45,3942
20130209,46,4239
20130209,47,4327
20130209,48,3455
20130209,49,1810
20130209,5,1670
20130209,50,3170
20130209,51,1853
20130209,54,1083
20130209,6,1774
20130209,7,1523
20130209,8,2588
20130209,9,2344
20130210,1,374
20130210,10,919
20130210,11,2682
20130210,12,994
20130210,13,740
20130210,14,1050
20130210,15,956
20130210,16,1069
20130210,17,1061
20130210,18,813
20130210,19,1059
20130210,2,1366
20130210,23,1033
20130210,24,1519
20130210,25,3331
20130210,26,795
20130210,27,1396
20130210,28,985
20130210,3,2369
20130210,30,621
20130210,31,1084
20130210,32,709
20130210,33,949
20130210,34,2418
20130210,35,1676
20130210,37,733
20130210,38,1540
20130210,39,1116
20130210,4,1151
20130210,40,720
20130210,41,855
20130210,43,1122
20130210,44,3135
20130210,45,3131
20130210,46,3460
20130210,47,3397
20130210,48,3048
20130210,49,2120
20130210,5,1219
20130210,50,2453
20130210,51,1297
20130210,54,1202
20130210,6,1505
20130210,7,1092
20130210,8,1968
20130210,9,1731
20130211,1,396
20130211,10,823
20130211,11,2199
20130211,12,1223
20130211,13,854
20130211,14,928
20130211,15,868
20130211,16,940
20130211,17,1181
20130211,18,878
20130211,19,1137
20130211,2,1486
20130211,23,1066
20130211,24,1456
20130211,25,2763
20130211,26,620
20130211,27,1451
20130211,28,866
20130211,3,2532
20130211,30,602
20130211,31,809
20130211,32,653
20130211,33,724
20130211,34,1690
20130211,35,1352
20130211,37,675
20130211,38,1320
20130211,39,1016
20130211,4,1263
20130211,40,556
20130211,41,738
20130211,43,1042
20130211,44,3243
20130211,45,3411
20130211,46,3579
20130211,47,3495
20130211,48,2939
20130211,49,2210
20130211,5,1029
20130211,50,2523
20130211,51,1178
20130211,54,751
20130211,6,1529
20130211,7,1261
20130211,8,2044
20130211,9,1923
20130212,1,487
20130212,10,1040
20130212,11,2098
20130212,12,1130
20130212,13,892
20130212,14,1153
20130212,15,721
20130212,16,898
20130212,17,1295
20130212,18,1080
20130212,19,1082
20130212,2,1726
20130212,23,1029
20130212,24,1677
20130212,25,1420
20130212,26,653
20130212,27,1681
20130212,28,1026
20130212,3,3014
20130212,30,671
20130212,31,1015
20130212,32,716
20130212,33,715
20130212,34,1693
20130212,35,848
20130212,37,898
20130212,38,1720
20130212,39,1370
20130212,4,1451
20130212,40,633
20130212,41,759
20130212,43,1027
20130212,44,3904
20130212,45,3655
20130212,46,3845
20130212,47,3899
20130212,48,3483
20130212,49,2264
20130212,5,968
20130212,50,2639
20130212,51,1533
20130212,54,669
20130212,6,1670
20130212,7,1300
20130212,8,2347
20130212,9,2014
20130213,1,1921
20130213,10,1056
20130213,11,2441
20130213,12,1182
20130213,13,911
20130213,14,1743
20130213,15,1493
20130213,16,997
20130213,17,1156
20130213,18,1139
20130213,19,1337
20130213,2,1961
20130213,23,1257
20130213,24,2787
20130213,25,1239
20130213,26,889
20130213,27,1305
20130213,28,905
20130213,3,2911
20130213,30,756
20130213,31,1259
20130213,32,695
20130213,33,1167
20130213,34,2677
20130213,35,777
20130213,37,1716
20130213,38,1662
20130213,39,1363
20130213,4,1474
20130213,40,1225
20130213,41,888
20130213,43,1290
20130213,44,3860
20130213,45,3368
20130213,46,3305
20130213,47,3738
20130213,48,2819
20130213,49,1850
20130213,5,1680
20130213,50,2897
20130213,51,1799
20130213,54,950
20130213,6,1636
20130213,7,1763
20130213,8,2922
20130213,9,1932
20130214,1,2119
20130214,10,1318
20130214,11,2577
20130214,12,1242
20130214,13,978
20130214,14,1821
20130214,15,1586
20130214,16,1239
20130214,17,1309
20130214,18,1345
20130214,19,1159
20130214,2,2129
20130214,23,1378
20130214,24,2932
20130214,25,1237
20130214,26,1318
20130214,27,1240
20130214,28,1004
20130214,3,3206
20130214,30,857
20130214,31,1452
20130214,32,844
20130214,33,1319
20130214,34,3158
20130214,35,744
20130214,37,1654
20130214,38,2014
20130214,39,1436
20130214,4,1667
20130214,40,1293
20130214,41,1028
20130214,43,1352
20130214,44,4043
20130214,45,3832
20130214,46,3984
20130214,47,4006
20130214,48,3263
20130214,49,1912
20130214,5,2075
20130214,50,3229
20130214,51,1912
20130214,54,1011
20130214,6,1988
20130214,7,1927
20130214,8,3210
20130214,9,2334
20130215,1,1787
20130215,10,901
20130215,11,2278
20130215,12,1110
20130215,13,909
20130215,14,1519
20130215,15,1329
20130215,16,909
20130215,17,1071
20130215,18,1169
20130215,19,1185
20130215,2,1750
20130215,23,1229
20130215,24,2603
20130215,25,1064
20130215,26,875
20130215,27,1149
20130215,28,863
20130215,3,2887
20130215,30,690
20130215,31,1194
20130215,32,705
20130215,33,1021
20130215,34,2961
20130215,35,681
20130215,37,1446
20130215,38,1753
20130215,39,1363
20130215,4,1433
20130215,40,1028
20130215,41,768
20130215,43,1583
20130215,44,3605
20130215,45,3327
20130215,46,3323
20130215,47,3402
20130215,48,2761
20130215,49,1609
20130215,5,1522
20130215,50,2515
20130215,51,1667
20130215,54,875
20130215,6,1559
20130215,7,1772
20130215,8,2765
20130215,9,1874
20130216,1,1263
20130216,10,1248
20130216,11,2772
20130216,12,1307
20130216,13,1182
20130216,14,1998
20130216,15,1439
20130216,16,1167
20130216,17,1441
20130216,18,1163
20130216,19,1836
20130216,2,2017
20130216,23,1248
20130216,24,2598
20130216,25,975
20130216,26,1075
20130216,27,1472
20130216,28,1185
20130216,3,3682
20130216,30,758
20130216,31,1500
20130216,32,980
20130216,33,1219
20130216,34,3121
20130216,35,783
20130216,37,1638
20130216,38,2408
20130216,39,1859
20130216,4,1697
20130216,40,1164
20130216,41,1050
20130216,43,1430
20130216,44,4770
20130216,45,4167
20130216,46,4753
20130216,47,4725
20130216,48,3832
20130216,49,2422
20130216,5,1780
20130216,50,3430
20130216,51,1918
20130216,54,1041
20130216,6,2067
20130216,7,1636
20130216,8,3027
20130216,9,2573
20130217,1,399
20130217,10,1044
20130217,11,2801
20130217,12,1302
20130217,13,848
20130217,14,1172
20130217,15,1129
20130217,16,1421
20130217,17,1489
20130217,18,1129
20130217,19,1263
20130217,2,1839
20130217,23,1189
20130217,24,1658
20130217,25,499
20130217,26,763
20130217,27,1393
20130217,28,1176
20130217,3,3093
20130217,30,511
20130217,31,1506
20130217,32,678
20130217,33,1023
20130217,34,2409
20130217,35,853
20130217,37,1208
20130217,38,2180
20130217,39,1525
20130217,4,1559
20130217,40,952
20130217,41,1033
20130217,43,1018
20130217,44,3936
20130217,45,3557
20130217,46,3957
20130217,47,3968
20130217,48,3400
20130217,49,1966
20130217,5,1310
20130217,50,2853
20130217,51,1626
20130217,54,944
20130217,6,2009
20130217,7,1368
20130217,8,2383
20130217,9,2110
20130218,1,1742
20130218,10,1105
20130218,11,2218
20130218,12,1223
20130218,13,944
20130218,14,1801
20130218,15,1407
20130218,16,1072
20130218,17,1326
20130218,18,1285
20130218,19,1213
20130218,2,1865
20130218,23,1122
20130218,24,2494
20130218,25,743
20130218,26,825
20130218,27,1176
20130218,28,878
20130218,3,2824
20130218,30,681
20130218,31,1260
20130218,32,776
20130218,33,1216
20130218,34,2575
20130218,35,609
20130218,37,1428
20130218,38,1504
20130218,39,1442
20130218,4,1351
20130218,40,1173
20130218,41,777
20130218,43,1346
20130218,44,3586
20130218,45,3117
20130218,46,3231
20130218,47,3619
20130218,48,2784
20130218,49,1760
20130218,5,1706
20130218,50,2317
20130218,51,1571
20130218,54,960
20130218,6,1707
20130218,7,1792
20130218,8,2666
20130218,9,2220
20130219,1,1806
20130219,10,1065
20130219,11,2248
20130219,12,1124
20130219,13,948
20130219,14,1544
20130219,15,1381
20130219,16,958
20130219,17,1247
20130219,18,1309
20130219,19,1158
20130219,2,1795
20130219,23,1152
20130219,24,2343
20130219,25,732
20130219,26,764
20130219,27,1022
20130219,28,884
20130219,3,2632
20130219,30,732
20130219,31,1246
20130219,32,763
20130219,33,1126
20130219,34,2515
20130219,35,652
20130219,37,1364
20130219,38,1406
20130219,39,1330
20130219,4,1357
20130219,40,1140
20130219,41,724
20130219,43,1171
20130219,44,3228
20130219,45,2862
20130219,46,2723
20130219,47,2955
20130219,48,2095
20130219,49,1515
20130219,5,1410
20130219,50,2101
20130219,51,1453
20130219,54,878
20130219,6,1485
20130219,7,1725
20130219,8,2571
20130219,9,2006
20130220,1,1835
20130220,10,984
20130220,11,2246
20130220,12,1178
20130220,13,883
20130220,14,1586
20130220,15,1333
20130220,16,925
20130220,17,1235
20130220,18,1144
20130220,19,1156
20130220,2,1822
20130220,23,1170
20130220,24,2677
20130220,25,895
20130220,26,813
20130220,27,1138
20130220,28,839
20130220,3,3041
20130220,30,733
20130220,31,1082
20130220,32,639
20130220,33,1053
20130220,34,2384
20130220,35,553
20130220,37,1519
20130220,38,1617
20130220,39,1240
20130220,4,1518
20130220,40,1081
20130220,41,795
20130220,43,1107
20130220,44,3800
20130220,45,3228
20130220,46,3049
20130220,47,3270
20130220,48,2367
20130220,49,1664
20130220,5,1461
20130220,50,2089
20130220,51,1688
20130220,54,738
20130220,6,1729
20130220,7,1716
20130220,8,2873
20130220,9,1919
20130221,1,1756
20130221,10,994
20130221,11,2111
20130221,12,1137
20130221,13,817
20130221,14,1560
20130221,15,1315
20130221,16,874
20130221,17,1166
20130221,18,1224
20130221,19,1056
20130221,2,1692
20130221,23,1069
20130221,24,2362
20130221,25,853
20130221,26,638
20130221,27,1027
20130221,28,742
20130221,3,2610
20130221,30,693
20130221,31,1200
20130221,32,661
20130221,33,932
20130221,34,2336
20130221,35,645
20130221,37,1380
20130221,38,1443
20130221,39,1262
20130221,4,1318
20130221,40,1006
20130221,41,726
20130221,43,1082
20130221,44,3282
20130221,45,2684
20130221,46,2820
20130221,47,3079
20130221,48,2040
20130221,49,1486
20130221,5,1377
20130221,50,2048
20130221,51,1376
20130221,54,815
20130221,6,1429
20130221,7,1588
20130221,8,2605
20130221,9,1930
20130222,1,1805
20130222,10,874
20130222,11,1937
20130222,12,1129
20130222,13,828
20130222,14,1388
20130222,15,1209
20130222,16,890
20130222,17,1001
20130222,18,1126
20130222,19,1031
20130222,2,1783
20130222,23,1158
20130222,24,2302
20130222,25,1259
20130222,26,694
20130222,27,957
20130222,28,701
20130222,3,2857
20130222,30,670
20130222,31,1128
20130222,32,630
20130222,33,929
20130222,34,2462
20130222,35,606
20130222,37,1410
20130222,38,1528
20130222,39,1179
20130222,4,1424
20130222,40,1002
20130222,41,765
20130222,43,1457
20130222,44,3638
20130222,45,3142
20130222,46,2959
20130222,47,3193
20130222,48,2238
20130222,49,1664
20130222,5,1510
20130222,50,2299
20130222,51,1596
20130222,54,744
20130222,6,1532
20130222,7,1788
20130222,8,2752
20130222,9,1740
20130223,1,1448
20130223,10,1176
20130223,11,2407
20130223,12,1291
20130223,13,1223
20130223,14,2017
20130223,15,1378
20130223,16,1142
20130223,17,1459
20130223,18,1284
20130223,19,1788
20130223,2,2016
20130223,23,1216
20130223,24,2731
20130223,25,1848
20130223,26,933
20130223,27,1497
20130223,28,1118
20130223,3,3319
20130223,30,844
20130223,31,1315
20130223,32,908
20130223,33,1141
20130223,34,2737
20130223,35,872
20130223,37,1566
20130223,38,2171
20130223,39,1642
20130223,4,1669
20130223,40,1070
20130223,41,880
20130223,43,1242
20130223,44,4461
20130223,45,3946
20130223,46,4132
20130223,47,4176
20130223,48,3354
20130223,49,2332
20130223,5,1624
20130223,50,3234
20130223,51,1853
20130223,54,1045
20130223,6,2025
20130223,7,1707
20130223,8,2846
20130223,9,2307
20130224,1,512
20130224,10,966
20130224,11,2503
20130224,12,1201
20130224,13,933
20130224,14,1313
20130224,15,1110
20130224,16,1172
20130224,17,1418
20130224,18,1329
20130224,19,1218
20130224,2,1873
20130224,23,1153
20130224,24,1901
20130224,25,999
20130224,26,793
20130224,27,1523
20130224,28,1326
20130224,3,3369
20130224,30,713
20130224,31,1329
20130224,32,726
20130224,33,1107
20130224,34,2356
20130224,35,729
20130224,37,1186
20130224,38,2399
20130224,39,1596
20130224,4,1818
20130224,40,934
20130224,41,1032
20130224,43,988
20130224,44,4517
20130224,45,4404
20130224,46,4501
20130224,47,4754
20130224,48,3939
20130224,49,2425
20130224,5,1454
20130224,50,3229
20130224,51,1692
20130224,54,1136
20130224,6,2152
20130224,7,1466
20130224,8,2642
20130224,9,2289
20130225,1,1760
20130225,10,1070
20130225,11,2105
20130225,12,1165
20130225,13,905
20130225,14,1651
20130225,15,1342
20130225,16,983
20130225,17,1305
20130225,18,1260
20130225,19,1197
20130225,2,1816
20130225,23,1141
20130225,24,2345
20130225,25,956
20130225,26,804
20130225,27,1120
20130225,28,788
20130225,3,2807
20130225,30,736
20130225,31,1131
20130225,32,689
20130225,33,1099
20130225,34,2422
20130225,35,678
20130225,37,1327
20130225,38,1442
20130225,39,1333
20130225,4,1394
20130225,40,1140
20130225,41,780
20130225,43,1194
20130225,44,3515
20130225,45,2839
20130225,46,2860
20130225,47,3178
20130225,48,2291
20130225,49,1537
20130225,5,1485
20130225,50,2223
20130225,51,1519
20130225,54,780
20130225,6,1720
20130225,7,1761
20130225,8,2615
20130225,9,1959
20130226,1,1804
20130226,10,1035
20130226,11,2052
20130226,12,1215
20130226,13,891
20130226,14,1505
20130226,15,1317
20130226,16,975
20130226,17,1267
20130226,18,1301
20130226,19,1153
20130226,2,1668
20130226,23,1097
20130226,24,2281
20130226,25,793
20130226,26,723
20130226,27,1042
20130226,28,897
20130226,3,2644
20130226,30,746
20130226,31,1156
20130226,32,655
20130226,33,1069
20130226,34,2352
20130226,35,629
20130226,37,1255
20130226,38,1385
20130226,39,1291
20130226,4,1328
20130226,40,1058
20130226,41,679
20130226,43,1109
20130226,44,3310
20130226,45,2756
20130226,46,2652
20130226,47,2915
20130226,48,2042
20130226,49,1376
20130226,5,1425
20130226,50,2101
20130226,51,1502
20130226,54,848
20130226,6,1479
20130226,7,1657
20130226,8,2458
20130226,9,1813
20130227,1,1845
20130227,10,938
20130227,11,1890
20130227,12,1201
20130227,13,803
20130227,14,1487
20130227,15,1260
20130227,16,875
20130227,17,1119
20130227,18,1171
20130227,19,1149
20130227,2,1810
20130227,23,1151
20130227,24,2549
20130227,25,934
20130227,26,699
20130227,27,1053
20130227,28,692
20130227,3,2918
20130227,30,703
20130227,31,1065
20130227,32,669
20130227,33,1064
20130227,34,2213
20130227,35,527
20130227,37,1372
20130227,38,1537
20130227,39,1092
20130227,4,1494
20130227,40,959
20130227,41,727
20130227,43,1104
20130227,44,3595
20130227,45,2986
20130227,46,2866
20130227,47,3141
20130227,48,2175
20130227,49,1644
20130227,5,1487
20130227,50,2025
20130227,51,1683
20130227,54,643
20130227,6,1659
20130227,7,1702
20130227,8,2751
20130227,9,1743
20130228,1,1763
20130228,10,904
20130228,11,2205
20130228,12,1177
20130228,13,850
20130228,14,1479
20130228,15,1243
20130228,16,859
20130228,17,1171
20130228,18,1275
20130228,19,1078
20130228,2,1710
20130228,23,1012
20130228,24,2426
20130228,25,859
20130228,26,727
20130228,27,1080
20130228,28,931
20130228,3,2726
20130228,30,724
20130228,31,1135
20130228,32,737
20130228,33,1027
20130228,34,2463
20130228,35,692
20130228,37,1326
20130228,38,1403
20130228,39,1219
20130228,4,1289
20130228,40,1000
20130228,41,731
20130228,43,1088
20130228,44,3426
20130228,45,2980
20130228,46,2908
20130228,47,3106
20130228,48,2268
20130228,49,1508
20130228,5,1416
20130228,50,2055
20130228,51,1418
20130228,54,747
20130228,6,1501
20130228,7,1577
20130228,8,2524
20130228,9,2075
20130301,1,1916
20130301,10,956
20130301,11,2442
20130301,12,1184
20130301,13,924
20130301,14,1511
20130301,15,1288
20130301,16,912
20130301,17,1101
20130301,18,1191
20130301,19,1149
20130301,2,1917
20130301,23,1184
20130301,24,2786
20130301,25,1422
20130301,26,1036
20130301,27,1147
20130301,28,950
20130301,3,3164
20130301,30,791
20130301,31,1325
20130301,32,765
20130301,33,1152
20130301,34,2743
20130301,35,743
20130301,37,1474
20130301,38,1717
20130301,39,1308
20130301,4,1521
20130301,40,1036
20130301,41,766
20130301,43,1573
20130301,44,4075
20130301,45,3511
20130301,46,3405
20130301,47,3549
20130301,48,2801
20130301,49,1928
20130301,5,1558
20130301,50,2529
